WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE
12/07/2024,Palestine,West Bank,Riots,Mob violence,75,1,426550.0,Political violence
12/14/2024,Palestine,West Bank,Riots,Mob violence,73,3,282624.0,Political violence
12/21/2024,Palestine,West Bank,Riots,Mob violence,70,0,463365.0,Political violence
12/28/2024,Palestine,West Bank,Riots,Mob violence,54,0,253640.0,Political violence
01/04/2025,Palestine,West Bank,Riots,Mob violence,108,1,489611.0,Political violence
01/11/2025,Palestine,West Bank,Riots,Mob violence,87,0,522583.0,Political violence
01/18/2025,Palestine,West Bank,Riots,Mob violence,114,1,480193.0,Political violence
01/25/2025,Palestine,West Bank,Riots,Mob violence,83,1,535626.0,Political violence
02/01/2025,Palestine,West Bank,Riots,Mob violence,70,1,295142.0,Political violence
02/08/2025,Palestine,West Bank,Riots,Mob violence,76,2,511100.0,Political violence
02/15/2025,Palestine,West Bank,Riots,Mob violence,100,0,407110.0,Political violence
02/22/2025,Palestine,West Bank,Riots,Mob violence,75,0,301643.0,Political violence
03/01/2025,Palestine,West Bank,Riots,Mob violence,70,0,356832.0,Political violence
03/08/2025,Palestine,West Bank,Riots,Mob violence,108,1,377030.0,Political violence
03/15/2025,Palestine,West Bank,Riots,Mob violence,63,0,511572.0,Political violence
03/22/2025,Palestine,West Bank,Riots,Mob violence,78,0,416115.0,Political violence
03/29/2025,Palestine,West Bank,Riots,Mob violence,66,3,508724.0,Political violence
04/05/2025,Palestine,West Bank,Riots,Mob violence,83,1,660419.0,Political violence
04/12/2025,Palestine,West Bank,Riots,Mob violence,102,3,661165.0,Political violence
04/19/2025,Palestine,West Bank,Riots,Mob violence,66,2,388686.0,Political violence
04/26/2025,Palestine,West Bank,Riots,Mob violence,72,1,348237.0,Political violence
05/03/2025,Palestine,West Bank,Riots,Mob violence,67,0,403545.0,Political violence
05/10/2025,Palestine,West Bank,Riots,Mob violence,88,0,464277.0,Political violence
05/17/2025,Palestine,West Bank,Riots,Mob violence,117,1,486106.0,Political violence
05/24/2025,Palestine,West Bank,Riots,Mob violence,103,3,469726.0,Political violence
05/31/2025,Palestine,West Bank,Riots,Mob violence,64,1,404842.0,Political violence
06/07/2025,Palestine,West Bank,Riots,Mob violence,63,0,414819.0,Political violence
06/14/2025,Palestine,West Bank,Riots,Mob violence,67,0,560332.0,Political violence
06/21/2025,Palestine,West Bank,Riots,Mob violence,69,1,392249.0,Political violence
06/28/2025,Palestine,West Bank,Riots,Mob violence,80,1,470333.0,Political violence
07/05/2025,Palestine,West Bank,Riots,Mob violence,91,1,601725.0,Political violence
07/12/2025,Palestine,West Bank,Riots,Mob violence,73,0,456276.0,Political violence
07/19/2025,Palestine,West Bank,Riots,Mob violence,71,4,434739.0,Political violence
07/26/2025,Palestine,West Bank,Riots,Mob violence,84,1,457103.0,Political violence
08/02/2025,Palestine,West Bank,Riots,Mob violence,73,0,580386.0,Political violence
08/09/2025,Palestine,West Bank,Riots,Mob violence,59,1,409987.0,Political violence
08/16/2025,Palestine,West Bank,Riots,Mob violence,59,1,339594.0,Political violence
08/23/2025,Palestine,West Bank,Riots,Mob violence,64,0,547153.0,Political violence
08/30/2025,Palestine,West Bank,Riots,Mob violence,65,1,370913.0,Political violence
09/06/2025,Palestine,West Bank,Riots,Mob violence,94,0,475453.0,Political violence
09/13/2025,Palestine,West Bank,Riots,Mob violence,104,0,480256.0,Political violence
09/20/2025,Palestine,West Bank,Riots,Mob violence,90,2,453983.0,Political violence
09/27/2025,Palestine,West Bank,Riots,Mob violence,80,0,474796.0,Political violence
10/04/2025,Palestine,West Bank,Riots,Mob violence,138,0,657080.0,Political violence
10/11/2025,Palestine,West Bank,Riots,Mob violence,126,2,541087.0,Political violence
10/18/2025,Palestine,West Bank,Riots,Mob violence,111,2,540584.0,Political violence
12/28/2019,Palestine,West Bank,Riots,Violent demonstration,4,0,4247.0,Demonstrations
01/04/2020,Palestine,West Bank,Riots,Violent demonstration,1,0,1299.0,Demonstrations
01/11/2020,Palestine,West Bank,Riots,Violent demonstration,3,0,5819.0,Demonstrations
01/18/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,1299.0,Demonstrations
01/25/2020,Palestine,West Bank,Riots,Violent demonstration,74,0,631683.0,Demonstrations
02/01/2020,Palestine,West Bank,Riots,Violent demonstration,57,2,453693.0,Demonstrations
02/08/2020,Palestine,West Bank,Riots,Violent demonstration,29,0,202066.0,Demonstrations
02/15/2020,Palestine,West Bank,Riots,Violent demonstration,25,0,190147.0,Demonstrations
02/22/2020,Palestine,West Bank,Riots,Violent demonstration,20,0,233331.0,Demonstrations
02/29/2020,Palestine,West Bank,Riots,Violent demonstration,5,0,49905.0,Demonstrations
03/07/2020,Palestine,West Bank,Riots,Violent demonstration,5,2,45433.0,Demonstrations
03/14/2020,Palestine,West Bank,Riots,Violent demonstration,7,0,47961.0,Demonstrations
03/21/2020,Palestine,West Bank,Riots,Violent demonstration,3,0,1387.0,Demonstrations
03/28/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,1299.0,Demonstrations
04/04/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,1299.0,Demonstrations
04/11/2020,Palestine,West Bank,Riots,Violent demonstration,3,0,37038.0,Demonstrations
04/18/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,1299.0,Demonstrations
04/25/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,1299.0,Demonstrations
05/02/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,1299.0,Demonstrations
05/09/2020,Palestine,West Bank,Riots,Violent demonstration,3,0,14109.0,Demonstrations
05/16/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,1299.0,Demonstrations
05/23/2020,Palestine,West Bank,Riots,Violent demonstration,5,0,66912.0,Demonstrations
05/30/2020,Palestine,West Bank,Riots,Violent demonstration,13,0,248786.0,Demonstrations
06/06/2020,Palestine,West Bank,Riots,Violent demonstration,3,0,89213.0,Demonstrations
06/13/2020,Palestine,West Bank,Riots,Violent demonstration,4,0,51066.0,Demonstrations
06/20/2020,Palestine,West Bank,Riots,Violent demonstration,1,0,1299.0,Demonstrations
06/27/2020,Palestine,West Bank,Riots,Violent demonstration,4,0,128319.0,Demonstrations
07/04/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,1299.0,Demonstrations
07/11/2020,Palestine,West Bank,Riots,Violent demonstration,1,0,1299.0,Demonstrations
07/18/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,89213.0,Demonstrations
07/25/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,7979.0,Demonstrations
08/01/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,1299.0,Demonstrations
08/15/2020,Palestine,West Bank,Riots,Violent demonstration,1,0,1299.0,Demonstrations
08/22/2020,Palestine,West Bank,Riots,Violent demonstration,1,0,1299.0,Demonstrations
08/29/2020,Palestine,West Bank,Riots,Violent demonstration,1,0,1299.0,Demonstrations
09/05/2020,Palestine,West Bank,Riots,Violent demonstration,1,0,1299.0,Demonstrations
09/19/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,1299.0,Demonstrations
09/26/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,1299.0,Demonstrations
10/03/2020,Palestine,West Bank,Riots,Violent demonstration,3,0,2737.0,Demonstrations
10/10/2020,Palestine,West Bank,Riots,Violent demonstration,6,0,53950.0,Demonstrations
10/24/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,2823.0,Demonstrations
10/31/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,31576.0,Demonstrations
11/07/2020,Palestine,West Bank,Riots,Violent demonstration,3,0,46030.0,Demonstrations
11/14/2020,Palestine,West Bank,Riots,Violent demonstration,1,0,3003.0,Demonstrations
11/21/2020,Palestine,West Bank,Riots,Violent demonstration,3,0,5826.0,Demonstrations
12/05/2020,Palestine,West Bank,Riots,Violent demonstration,3,0,47224.0,Demonstrations
12/12/2020,Palestine,West Bank,Riots,Violent demonstration,2,0,1299.0,Demonstrations
12/19/2020,Palestine,West Bank,Riots,Violent demonstration,4,0,4312.0,Demonstrations
12/26/2020,Palestine,West Bank,Riots,Violent demonstration,4,0,18712.0,Demonstrations
01/02/2021,Palestine,West Bank,Riots,Violent demonstration,3,0,6046.0,Demonstrations
01/09/2021,Palestine,West Bank,Riots,Violent demonstration,3,0,8201.0,Demonstrations
01/16/2021,Palestine,West Bank,Riots,Violent demonstration,3,0,1624.0,Demonstrations
01/23/2021,Palestine,West Bank,Riots,Violent demonstration,3,0,57457.0,Demonstrations
02/06/2021,Palestine,West Bank,Riots,Violent demonstration,3,0,10602.0,Demonstrations
02/20/2021,Palestine,West Bank,Riots,Violent demonstration,1,0,1361.0,Demonstrations
02/27/2021,Palestine,West Bank,Riots,Violent demonstration,2,0,2916.0,Demonstrations
03/06/2021,Palestine,West Bank,Riots,Violent demonstration,1,0,1325.0,Demonstrations
03/13/2021,Palestine,West Bank,Riots,Violent demonstration,2,1,2880.0,Demonstrations
03/20/2021,Palestine,West Bank,Riots,Violent demonstration,3,0,5510.0,Demonstrations
03/27/2021,Palestine,West Bank,Riots,Violent demonstration,3,0,5889.0,Demonstrations
04/03/2021,Palestine,West Bank,Riots,Violent demonstration,3,0,14932.0,Demonstrations
04/10/2021,Palestine,West Bank,Riots,Violent demonstration,3,0,2880.0,Demonstrations
04/17/2021,Palestine,West Bank,Riots,Violent demonstration,9,0,255547.0,Demonstrations
04/24/2021,Palestine,West Bank,Riots,Violent demonstration,20,0,368855.0,Demonstrations
05/01/2021,Palestine,West Bank,Riots,Violent demonstration,11,1,250923.0,Demonstrations
05/08/2021,Palestine,West Bank,Riots,Violent demonstration,79,7,627556.0,Demonstrations
05/15/2021,Palestine,West Bank,Riots,Violent demonstration,62,3,564376.0,Demonstrations
05/22/2021,Palestine,West Bank,Riots,Violent demonstration,6,1,65285.0,Demonstrations
05/29/2021,Palestine,West Bank,Riots,Violent demonstration,8,0,160073.0,Demonstrations
06/05/2021,Palestine,West Bank,Riots,Violent demonstration,8,1,101795.0,Demonstrations
06/12/2021,Palestine,West Bank,Riots,Violent demonstration,12,0,218806.0,Demonstrations
06/19/2021,Palestine,West Bank,Riots,Violent demonstration,8,0,171013.0,Demonstrations
06/26/2021,Palestine,West Bank,Riots,Violent demonstration,7,0,71598.0,Demonstrations
07/03/2021,Palestine,West Bank,Riots,Violent demonstration,8,0,21679.0,Demonstrations
07/10/2021,Palestine,West Bank,Riots,Violent demonstration,4,0,5280.0,Demonstrations
07/17/2021,Palestine,West Bank,Riots,Violent demonstration,3,0,6835.0,Demonstrations
07/24/2021,Palestine,West Bank,Riots,Violent demonstration,4,0,3673.0,Demonstrations
07/31/2021,Palestine,West Bank,Riots,Violent demonstration,5,1,5280.0,Demonstrations
08/07/2021,Palestine,West Bank,Riots,Violent demonstration,5,0,6835.0,Demonstrations
08/14/2021,Palestine,West Bank,Riots,Violent demonstration,9,0,50701.0,Demonstrations
08/21/2021,Palestine,West Bank,Riots,Violent demonstration,3,0,5280.0,Demonstrations
08/28/2021,Palestine,West Bank,Riots,Violent demonstration,3,0,5280.0,Demonstrations
09/04/2021,Palestine,West Bank,Riots,Violent demonstration,20,0,247547.0,Demonstrations
09/11/2021,Palestine,West Bank,Riots,Violent demonstration,14,0,127435.0,Demonstrations
09/18/2021,Palestine,West Bank,Riots,Violent demonstration,5,1,6835.0,Demonstrations
09/25/2021,Palestine,West Bank,Riots,Violent demonstration,5,0,50701.0,Demonstrations
10/02/2021,Palestine,West Bank,Riots,Violent demonstration,5,0,6835.0,Demonstrations
10/09/2021,Palestine,West Bank,Riots,Violent demonstration,3,0,6835.0,Demonstrations
10/16/2021,Palestine,West Bank,Riots,Violent demonstration,2,0,3961.0,Demonstrations
10/23/2021,Palestine,West Bank,Riots,Violent demonstration,4,0,19732.0,Demonstrations
10/30/2021,Palestine,West Bank,Riots,Violent demonstration,5,1,98038.0,Demonstrations
11/06/2021,Palestine,West Bank,Riots,Violent demonstration,33,0,270531.0,Demonstrations
11/13/2021,Palestine,West Bank,Riots,Violent demonstration,6,0,8844.0,Demonstrations
11/20/2021,Palestine,West Bank,Riots,Violent demonstration,5,0,9471.0,Demonstrations
11/27/2021,Palestine,West Bank,Riots,Violent demonstration,4,0,6835.0,Demonstrations
12/04/2021,Palestine,West Bank,Riots,Violent demonstration,6,1,14469.0,Demonstrations
12/11/2021,Palestine,West Bank,Riots,Violent demonstration,5,0,6835.0,Demonstrations
12/18/2021,Palestine,West Bank,Riots,Violent demonstration,5,0,9884.0,Demonstrations
12/25/2021,Palestine,West Bank,Riots,Violent demonstration,8,0,95993.0,Demonstrations
01/01/2022,Palestine,West Bank,Riots,Violent demonstration,14,0,86259.0,Demonstrations
01/08/2022,Palestine,West Bank,Riots,Violent demonstration,5,0,49059.0,Demonstrations
01/15/2022,Palestine,West Bank,Riots,Violent demonstration,5,0,6991.0,Demonstrations
01/22/2022,Palestine,West Bank,Riots,Violent demonstration,4,0,6991.0,Demonstrations
01/29/2022,Palestine,West Bank,Riots,Violent demonstration,7,0,8235.0,Demonstrations
02/05/2022,Palestine,West Bank,Riots,Violent demonstration,12,0,150917.0,Demonstrations
02/12/2022,Palestine,West Bank,Riots,Violent demonstration,8,0,114584.0,Demonstrations
02/19/2022,Palestine,West Bank,Riots,Violent demonstration,7,0,157048.0,Demonstrations
02/26/2022,Palestine,West Bank,Riots,Violent demonstration,7,1,99341.0,Demonstrations
03/05/2022,Palestine,West Bank,Riots,Violent demonstration,4,0,6991.0,Demonstrations
03/12/2022,Palestine,West Bank,Riots,Violent demonstration,4,0,6991.0,Demonstrations
03/19/2022,Palestine,West Bank,Riots,Violent demonstration,5,0,6991.0,Demonstrations
03/26/2022,Palestine,West Bank,Riots,Violent demonstration,4,0,8490.0,Demonstrations
04/02/2022,Palestine,West Bank,Riots,Violent demonstration,2,0,2946.0,Demonstrations
04/09/2022,Palestine,West Bank,Riots,Violent demonstration,14,0,141770.0,Demonstrations
04/16/2022,Palestine,West Bank,Riots,Violent demonstration,11,0,241736.0,Demonstrations
04/23/2022,Palestine,West Bank,Riots,Violent demonstration,3,0,6991.0,Demonstrations
04/30/2022,Palestine,West Bank,Riots,Violent demonstration,4,0,6991.0,Demonstrations
05/07/2022,Palestine,West Bank,Riots,Violent demonstration,3,0,6991.0,Demonstrations
05/14/2022,Palestine,West Bank,Riots,Violent demonstration,6,0,55224.0,Demonstrations
05/21/2022,Palestine,West Bank,Riots,Violent demonstration,3,0,6991.0,Demonstrations
05/28/2022,Palestine,West Bank,Riots,Violent demonstration,21,0,284616.0,Demonstrations
06/04/2022,Palestine,West Bank,Riots,Violent demonstration,5,0,47642.0,Demonstrations
06/11/2022,Palestine,West Bank,Riots,Violent demonstration,6,0,18560.0,Demonstrations
06/18/2022,Palestine,West Bank,Riots,Violent demonstration,5,0,8571.0,Demonstrations
06/25/2022,Palestine,West Bank,Riots,Violent demonstration,4,0,6991.0,Demonstrations
07/02/2022,Palestine,West Bank,Riots,Violent demonstration,3,0,6991.0,Demonstrations
07/09/2022,Palestine,West Bank,Riots,Violent demonstration,6,0,10605.0,Demonstrations
07/16/2022,Palestine,West Bank,Riots,Violent demonstration,2,0,5356.0,Demonstrations
07/23/2022,Palestine,West Bank,Riots,Violent demonstration,5,1,10068.0,Demonstrations
07/30/2022,Palestine,West Bank,Riots,Violent demonstration,7,0,87331.0,Demonstrations
08/06/2022,Palestine,West Bank,Riots,Violent demonstration,57,1,554244.0,Demonstrations
08/13/2022,Palestine,West Bank,Riots,Violent demonstration,3,0,6991.0,Demonstrations
08/20/2022,Palestine,West Bank,Riots,Violent demonstration,3,0,6991.0,Demonstrations
08/27/2022,Palestine,West Bank,Riots,Violent demonstration,3,0,6991.0,Demonstrations
09/03/2022,Palestine,West Bank,Riots,Violent demonstration,3,0,6991.0,Demonstrations
09/10/2022,Palestine,West Bank,Riots,Violent demonstration,3,0,6991.0,Demonstrations
09/17/2022,Palestine,West Bank,Riots,Violent demonstration,3,0,6991.0,Demonstrations
09/24/2022,Palestine,West Bank,Riots,Violent demonstration,32,1,421358.0,Demonstrations
10/01/2022,Palestine,West Bank,Riots,Violent demonstration,7,1,19190.0,Demonstrations
10/08/2022,Palestine,West Bank,Riots,Violent demonstration,38,1,475595.0,Demonstrations
10/15/2022,Palestine,West Bank,Riots,Violent demonstration,46,0,446979.0,Demonstrations
10/22/2022,Palestine,West Bank,Riots,Violent demonstration,24,1,390932.0,Demonstrations
10/29/2022,Palestine,West Bank,Riots,Violent demonstration,19,0,167942.0,Demonstrations
11/05/2022,Palestine,West Bank,Riots,Violent demonstration,6,0,85602.0,Demonstrations
11/12/2022,Palestine,West Bank,Riots,Violent demonstration,7,0,57549.0,Demonstrations
11/19/2022,Palestine,West Bank,Riots,Violent demonstration,3,0,6991.0,Demonstrations
11/26/2022,Palestine,West Bank,Riots,Violent demonstration,3,0,6316.0,Demonstrations
12/03/2022,Palestine,West Bank,Riots,Violent demonstration,4,0,10795.0,Demonstrations
12/10/2022,Palestine,West Bank,Riots,Violent demonstration,4,0,6991.0,Demonstrations
12/17/2022,Palestine,West Bank,Riots,Violent demonstration,11,0,187380.0,Demonstrations
12/24/2022,Palestine,West Bank,Riots,Violent demonstration,3,0,6685.0,Demonstrations
12/31/2022,Palestine,West Bank,Riots,Violent demonstration,5,0,11505.0,Demonstrations
01/07/2023,Palestine,West Bank,Riots,Violent demonstration,7,0,52633.0,Demonstrations
01/14/2023,Palestine,West Bank,Riots,Violent demonstration,4,0,7701.0,Demonstrations
01/21/2023,Palestine,West Bank,Riots,Violent demonstration,33,0,441282.0,Demonstrations
01/28/2023,Palestine,West Bank,Riots,Violent demonstration,21,0,273275.0,Demonstrations
02/04/2023,Palestine,West Bank,Riots,Violent demonstration,2,0,3014.0,Demonstrations
02/11/2023,Palestine,West Bank,Riots,Violent demonstration,4,0,6906.0,Demonstrations
02/18/2023,Palestine,West Bank,Riots,Violent demonstration,15,0,191061.0,Demonstrations
02/25/2023,Palestine,West Bank,Riots,Violent demonstration,10,0,60656.0,Demonstrations
03/04/2023,Palestine,West Bank,Riots,Violent demonstration,9,0,186221.0,Demonstrations
03/11/2023,Palestine,West Bank,Riots,Violent demonstration,4,0,6109.0,Demonstrations
03/18/2023,Palestine,West Bank,Riots,Violent demonstration,4,0,7152.0,Demonstrations
03/25/2023,Palestine,West Bank,Riots,Violent demonstration,4,0,11613.0,Demonstrations
04/01/2023,Palestine,West Bank,Riots,Violent demonstration,15,0,139534.0,Demonstrations
04/08/2023,Palestine,West Bank,Riots,Violent demonstration,4,0,11979.0,Demonstrations
04/15/2023,Palestine,West Bank,Riots,Violent demonstration,1,0,3148.0,Demonstrations
04/22/2023,Palestine,West Bank,Riots,Violent demonstration,4,0,9329.0,Demonstrations
04/29/2023,Palestine,West Bank,Riots,Violent demonstration,18,0,317935.0,Demonstrations
05/06/2023,Palestine,West Bank,Riots,Violent demonstration,6,0,36445.0,Demonstrations
05/13/2023,Palestine,West Bank,Riots,Violent demonstration,4,0,11044.0,Demonstrations
05/20/2023,Palestine,West Bank,Riots,Violent demonstration,3,0,7152.0,Demonstrations
05/27/2023,Palestine,West Bank,Riots,Violent demonstration,6,0,20859.0,Demonstrations
06/03/2023,Palestine,West Bank,Riots,Violent demonstration,4,0,8153.0,Demonstrations
06/10/2023,Palestine,West Bank,Riots,Violent demonstration,2,0,3014.0,Demonstrations
06/17/2023,Palestine,West Bank,Riots,Violent demonstration,5,0,53279.0,Demonstrations
06/24/2023,Palestine,West Bank,Riots,Violent demonstration,3,0,7152.0,Demonstrations
07/01/2023,Palestine,West Bank,Riots,Violent demonstration,63,2,472213.0,Demonstrations
07/08/2023,Palestine,West Bank,Riots,Violent demonstration,2,0,2462.0,Demonstrations
07/15/2023,Palestine,West Bank,Riots,Violent demonstration,7,1,16075.0,Demonstrations
07/22/2023,Palestine,West Bank,Riots,Violent demonstration,3,0,4921.0,Demonstrations
07/29/2023,Palestine,West Bank,Riots,Violent demonstration,2,0,3014.0,Demonstrations
08/05/2023,Palestine,West Bank,Riots,Violent demonstration,2,0,3014.0,Demonstrations
08/12/2023,Palestine,West Bank,Riots,Violent demonstration,4,0,7152.0,Demonstrations
08/19/2023,Palestine,West Bank,Riots,Violent demonstration,2,0,3014.0,Demonstrations
08/26/2023,Palestine,West Bank,Riots,Violent demonstration,5,0,42170.0,Demonstrations
09/02/2023,Palestine,West Bank,Riots,Violent demonstration,7,0,22933.0,Demonstrations
09/09/2023,Palestine,West Bank,Riots,Violent demonstration,1,0,1387.0,Demonstrations
09/16/2023,Palestine,West Bank,Riots,Violent demonstration,3,0,3014.0,Demonstrations
09/23/2023,Palestine,West Bank,Riots,Violent demonstration,4,0,3698.0,Demonstrations
09/30/2023,Palestine,West Bank,Riots,Violent demonstration,4,0,7475.0,Demonstrations
10/07/2023,Palestine,West Bank,Riots,Violent demonstration,102,16,796173.0,Demonstrations
10/14/2023,Palestine,West Bank,Riots,Violent demonstration,65,4,568347.0,Demonstrations
10/21/2023,Palestine,West Bank,Riots,Violent demonstration,14,1,138822.0,Demonstrations
10/28/2023,Palestine,West Bank,Riots,Violent demonstration,58,3,465288.0,Demonstrations
11/04/2023,Palestine,West Bank,Riots,Violent demonstration,8,0,143906.0,Demonstrations
11/11/2023,Palestine,West Bank,Riots,Violent demonstration,11,0,249529.0,Demonstrations
11/18/2023,Palestine,West Bank,Riots,Violent demonstration,2,0,6214.0,Demonstrations
11/25/2023,Palestine,West Bank,Riots,Violent demonstration,2,0,11339.0,Demonstrations
12/02/2023,Palestine,West Bank,Riots,Violent demonstration,2,0,13221.0,Demonstrations
12/09/2023,Palestine,West Bank,Riots,Violent demonstration,1,0,93889.0,Demonstrations
12/16/2023,Palestine,West Bank,Riots,Violent demonstration,2,0,7569.0,Demonstrations
12/30/2023,Palestine,West Bank,Riots,Violent demonstration,4,0,99685.0,Demonstrations
02/03/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,1387.0,Demonstrations
02/10/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,41499.0,Demonstrations
02/17/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,5103.0,Demonstrations
03/16/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,93889.0,Demonstrations
03/23/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,7470.0,Demonstrations
03/30/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,93889.0,Demonstrations
04/20/2024,Palestine,West Bank,Riots,Violent demonstration,2,0,4835.0,Demonstrations
04/27/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,1125.0,Demonstrations
05/11/2024,Palestine,West Bank,Riots,Violent demonstration,2,1,48000.0,Demonstrations
05/18/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,39301.0,Demonstrations
05/25/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,9381.0,Demonstrations
06/01/2024,Palestine,West Bank,Riots,Violent demonstration,2,0,21215.0,Demonstrations
06/15/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,1387.0,Demonstrations
06/22/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,1387.0,Demonstrations
06/29/2024,Palestine,West Bank,Riots,Violent demonstration,2,0,6025.0,Demonstrations
07/13/2024,Palestine,West Bank,Riots,Violent demonstration,2,0,5525.0,Demonstrations
07/20/2024,Palestine,West Bank,Riots,Violent demonstration,2,0,5525.0,Demonstrations
07/27/2024,Palestine,West Bank,Riots,Violent demonstration,5,0,104510.0,Demonstrations
08/03/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,4138.0,Demonstrations
08/10/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,1387.0,Demonstrations
08/17/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,1387.0,Demonstrations
09/07/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,1387.0,Demonstrations
09/14/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,4138.0,Demonstrations
09/28/2024,Palestine,West Bank,Riots,Violent demonstration,2,0,5525.0,Demonstrations
10/05/2024,Palestine,West Bank,Riots,Violent demonstration,3,0,10628.0,Demonstrations
10/12/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,1387.0,Demonstrations
10/19/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,3448.0,Demonstrations
10/26/2024,Palestine,West Bank,Riots,Violent demonstration,2,0,8521.0,Demonstrations
11/23/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,1387.0,Demonstrations
12/07/2024,Palestine,West Bank,Riots,Violent demonstration,2,0,45637.0,Demonstrations
12/14/2024,Palestine,West Bank,Riots,Violent demonstration,5,0,149892.0,Demonstrations
12/28/2024,Palestine,West Bank,Riots,Violent demonstration,1,0,4138.0,Demonstrations
01/04/2025,Palestine,West Bank,Riots,Violent demonstration,1,0,1387.0,Demonstrations
01/11/2025,Palestine,West Bank,Riots,Violent demonstration,2,0,5525.0,Demonstrations
01/25/2025,Palestine,West Bank,Riots,Violent demonstration,1,0,4138.0,Demonstrations
02/08/2025,Palestine,West Bank,Riots,Violent demonstration,1,0,1387.0,Demonstrations
02/15/2025,Palestine,West Bank,Riots,Violent demonstration,1,0,3725.0,Demonstrations
03/08/2025,Palestine,West Bank,Riots,Violent demonstration,1,0,1387.0,Demonstrations
04/05/2025,Palestine,West Bank,Riots,Violent demonstration,2,0,12418.0,Demonstrations
04/12/2025,Palestine,West Bank,Riots,Violent demonstration,1,0,4138.0,Demonstrations
04/19/2025,Palestine,West Bank,Riots,Violent demonstration,1,0,4138.0,Demonstrations
05/10/2025,Palestine,West Bank,Riots,Violent demonstration,2,0,5103.0,Demonstrations
05/17/2025,Palestine,West Bank,Riots,Violent demonstration,2,0,5525.0,Demonstrations
05/24/2025,Palestine,West Bank,Riots,Violent demonstration,1,0,11834.0,Demonstrations
06/28/2025,Palestine,West Bank,Riots,Violent demonstration,1,0,20245.0,Demonstrations
07/05/2025,Palestine,West Bank,Riots,Violent demonstration,1,0,4382.0,Demonstrations
08/30/2025,Palestine,West Bank,Riots,Violent demonstration,1,0,904.0,Demonstrations
10/04/2025,Palestine,West Bank,Riots,Violent demonstration,1,0,873.0,Demonstrations
07/18/2020,Palestine,West Bank,Violence against civilians,Abduction/forced disappearance,1,0,1438.0,Political violence
10/28/2023,Palestine,West Bank,Violence against civilians,Abduction/forced disappearance,1,0,1460.0,Political violence
03/16/2024,Palestine,West Bank,Violence against civilians,Abduction/forced disappearance,1,0,961.0,Political violence
03/30/2024,Palestine,West Bank,Violence against civilians,Abduction/forced disappearance,1,0,6182.0,Political violence
07/13/2024,Palestine,West Bank,Violence against civilians,Abduction/forced disappearance,1,0,51054.0,Political violence
08/03/2024,Palestine,West Bank,Violence against civilians,Abduction/forced disappearance,1,0,4028.0,Political violence
08/17/2024,Palestine,West Bank,Violence against civilians,Abduction/forced disappearance,1,0,6962.0,Political violence
02/08/2025,Palestine,West Bank,Violence against civilians,Abduction/forced disappearance,1,0,13680.0,Political violence
04/19/2025,Palestine,West Bank,Violence against civilians,Abduction/forced disappearance,2,0,10951.0,Political violence
06/21/2025,Palestine,West Bank,Violence against civilians,Abduction/forced disappearance,1,0,3954.0,Political violence
07/05/2025,Palestine,West Bank,Violence against civilians,Abduction/forced disappearance,1,0,1258.0,Political violence
12/28/2019,Palestine,West Bank,Violence against civilians,Attack,9,0,18375.0,Political violence
01/11/2020,Palestine,West Bank,Violence against civilians,Attack,4,0,17067.0,Political violence
01/18/2020,Palestine,West Bank,Violence against civilians,Attack,5,0,162728.0,Political violence
01/25/2020,Palestine,West Bank,Violence against civilians,Attack,4,0,22175.0,Political violence
