WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
09/25/2021,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
11/06/2021,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
12/04/2021,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
12/25/2021,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
01/01/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
02/26/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
04/16/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
04/23/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
05/07/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
05/14/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
05/28/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
06/11/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
07/30/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
08/27/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
09/10/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
10/01/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
10/29/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
11/05/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
11/19/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,2,0,,Strategic developments,3417,37.4379,42.5882
12/10/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
12/24/2022,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,2,0,,Strategic developments,3417,37.4379,42.5882
01/21/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
02/04/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
02/11/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
03/04/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
03/11/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
04/01/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
04/29/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,2,0,,Strategic developments,3417,37.4379,42.5882
05/13/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
05/27/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
06/10/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
06/24/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
07/08/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
07/15/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
07/22/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
07/29/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
08/26/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
09/09/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
09/16/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
09/23/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
09/30/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
10/07/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
11/11/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
11/18/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
11/25/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
12/09/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
12/23/2023,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
01/06/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
01/13/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
01/20/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
02/10/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
02/17/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
02/24/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
03/09/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
03/23/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
03/30/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,2,0,,Strategic developments,3417,37.4379,42.5882
04/06/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,2,0,,Strategic developments,3417,37.4379,42.5882
04/13/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
04/20/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,2,0,,Strategic developments,3417,37.4379,42.5882
05/04/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
05/11/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
05/18/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
06/01/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
06/08/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
06/15/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,2,0,,Strategic developments,3417,37.4379,42.5882
06/29/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
07/13/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
08/10/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,2,0,,Strategic developments,3417,37.4379,42.5882
08/24/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
09/14/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
09/28/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
10/12/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,2,0,,Strategic developments,3417,37.4379,42.5882
10/26/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
11/02/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
11/09/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
11/23/2024,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
02/08/2025,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
02/22/2025,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
03/08/2025,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
04/12/2025,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
04/26/2025,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
05/10/2025,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
06/14/2025,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
06/21/2025,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
06/28/2025,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
07/05/2025,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
07/12/2025,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
08/02/2025,Middle East,Turkey,Sirnak,Strategic developments,Change to group/activity,1,0,,Strategic developments,3417,37.4379,42.5882
02/27/2016,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
06/04/2016,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
09/03/2016,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3417,37.4379,42.5882
09/23/2017,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
09/30/2017,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
11/25/2017,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
01/20/2018,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
02/03/2018,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
04/14/2018,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
11/10/2018,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,1,,Strategic developments,3417,37.4379,42.5882
01/26/2019,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
03/02/2019,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
06/15/2019,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
07/06/2019,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
11/23/2019,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
05/23/2020,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
08/15/2020,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
01/02/2021,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
02/13/2021,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
03/06/2021,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
11/13/2021,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
05/07/2022,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
05/14/2022,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
06/11/2022,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
10/15/2022,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
10/29/2022,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
11/05/2022,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
11/19/2022,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
04/01/2023,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
06/10/2023,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
08/03/2024,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,4,0,,Strategic developments,3417,37.4379,42.5882
08/31/2024,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
10/05/2024,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3417,37.4379,42.5882
10/26/2024,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,3417,37.4379,42.5882
01/25/2025,Middle East,Turkey,Sirnak,Strategic developments,Disrupted weapons use,4,0,,Strategic developments,3417,37.4379,42.5882
01/30/2016,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
04/02/2016,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
05/14/2016,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
07/02/2016,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
07/16/2016,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
03/04/2017,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
01/13/2018,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
06/02/2018,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
06/16/2018,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
02/09/2019,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,3,0,,Strategic developments,3417,37.4379,42.5882
02/16/2019,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3417,37.4379,42.5882
03/02/2019,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
03/09/2019,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
04/20/2019,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3417,37.4379,42.5882
06/15/2019,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
08/10/2019,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
08/17/2019,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
04/04/2020,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
05/23/2020,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
10/03/2020,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
02/13/2021,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
06/05/2021,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
11/13/2021,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
04/16/2022,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
11/12/2022,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
12/17/2022,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
12/24/2022,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
03/11/2023,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
03/18/2023,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
06/24/2023,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
08/05/2023,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
08/19/2023,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3417,37.4379,42.5882
08/26/2023,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
11/04/2023,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3417,37.4379,42.5882
11/11/2023,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
12/09/2023,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
01/27/2024,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
02/17/2024,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,5,0,,Strategic developments,3417,37.4379,42.5882
03/02/2024,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,3,0,,Strategic developments,3417,37.4379,42.5882
03/16/2024,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,3,0,,Strategic developments,3417,37.4379,42.5882
03/30/2024,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,3,0,,Strategic developments,3417,37.4379,42.5882
04/06/2024,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3417,37.4379,42.5882
04/20/2024,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
05/04/2024,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,5,0,,Strategic developments,3417,37.4379,42.5882
07/13/2024,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
08/03/2024,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,3,0,,Strategic developments,3417,37.4379,42.5882
08/31/2024,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
09/21/2024,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,4,0,,Strategic developments,3417,37.4379,42.5882
10/05/2024,Middle East,Turkey,Sirnak,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3417,37.4379,42.5882
02/13/2016,Middle East,Turkey,Sirnak,Strategic developments,Other,1,0,,Strategic developments,3417,37.4379,42.5882
10/26/2019,Middle East,Turkey,Sirnak,Strategic developments,Other,1,0,,Strategic developments,3417,37.4379,42.5882
11/09/2019,Middle East,Turkey,Sirnak,Strategic developments,Other,1,0,,Strategic developments,3417,37.4379,42.5882
02/04/2023,Middle East,Turkey,Sirnak,Strategic developments,Other,1,0,,Strategic developments,3417,37.4379,42.5882
08/19/2023,Middle East,Turkey,Sirnak,Strategic developments,Other,1,0,,Strategic developments,3417,37.4379,42.5882
08/20/2016,Middle East,Turkey,Sirnak,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3417,37.4379,42.5882
08/27/2016,Middle East,Turkey,Sirnak,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3417,37.4379,42.5882
10/05/2019,Middle East,Turkey,Sirnak,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3417,37.4379,42.5882
12/26/2015,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,1,,Political violence,3417,37.4379,42.5882
01/02/2016,Middle East,Turkey,Sirnak,Violence against civilians,Attack,5,41,,Political violence,3417,37.4379,42.5882
01/09/2016,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,,Political violence,3417,37.4379,42.5882
01/16/2016,Middle East,Turkey,Sirnak,Violence against civilians,Attack,2,2,,Political violence,3417,37.4379,42.5882
02/06/2016,Middle East,Turkey,Sirnak,Violence against civilians,Attack,2,52,,Political violence,3417,37.4379,42.5882
02/13/2016,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,,Political violence,3417,37.4379,42.5882
02/20/2016,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,1,,Political violence,3417,37.4379,42.5882
03/05/2016,Middle East,Turkey,Sirnak,Violence against civilians,Attack,2,3,,Political violence,3417,37.4379,42.5882
03/26/2016,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,1,,Political violence,3417,37.4379,42.5882
04/02/2016,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,1,,Political violence,3417,37.4379,42.5882
04/09/2016,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,,Political violence,3417,37.4379,42.5882
08/06/2016,Middle East,Turkey,Sirnak,Violence against civilians,Attack,2,2,,Political violence,3417,37.4379,42.5882
08/13/2016,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,1,,Political violence,3417,37.4379,42.5882
09/17/2016,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,1,,Political violence,3417,37.4379,42.5882
04/29/2017,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,2,,Political violence,3417,37.4379,42.5882
07/01/2017,Middle East,Turkey,Sirnak,Violence against civilians,Attack,2,3,,Political violence,3417,37.4379,42.5882
07/15/2017,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,1,,Political violence,3417,37.4379,42.5882
08/26/2017,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,3,,Political violence,3417,37.4379,42.5882
03/03/2018,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,1,,Political violence,3417,37.4379,42.5882
05/19/2018,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,1,,Political violence,3417,37.4379,42.5882
06/23/2018,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,,Political violence,3417,37.4379,42.5882
09/01/2018,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,,Political violence,3417,37.4379,42.5882
09/15/2018,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,2,,Political violence,3417,37.4379,42.5882
04/06/2019,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,,Political violence,3417,37.4379,42.5882
06/08/2019,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,,Political violence,3417,37.4379,42.5882
06/29/2019,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,,Political violence,3417,37.4379,42.5882
07/06/2019,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,2,,Political violence,3417,37.4379,42.5882
10/19/2019,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,,Political violence,3417,37.4379,42.5882
12/14/2019,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,,Political violence,3417,37.4379,42.5882
02/15/2020,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,30385,Political violence,3417,37.4379,42.5882
03/14/2020,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,1401,Political violence,3417,37.4379,42.5882
07/04/2020,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,2,331,Political violence,3417,37.4379,42.5882
10/10/2020,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,9155,Political violence,3417,37.4379,42.5882
07/10/2021,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,30613,Political violence,3417,37.4379,42.5882
10/23/2021,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,1412,Political violence,3417,37.4379,42.5882
12/04/2021,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,1,39876,Political violence,3417,37.4379,42.5882
04/09/2022,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,9285,Political violence,3417,37.4379,42.5882
04/30/2022,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,2,25838,Political violence,3417,37.4379,42.5882
04/22/2023,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,1,1135,Political violence,3417,37.4379,42.5882
05/27/2023,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,0,31653,Political violence,3417,37.4379,42.5882
06/03/2023,Middle East,Turkey,Sirnak,Violence against civilians,Attack,1,1,40365,Political violence,3417,37.4379,42.5882
